image_path,class_label,attributes,caption,instance_id,Unnamed: 5
DL_Group_4/Footwear_Grey_Sliders_footwear_grey_sliders_0002.jpg,footwear_grey_sliders,color:grey;material:rubber;condition:used;size:medium,used grey rubber sliders of medium size,footwear_grey_sliders_0002,
DL_Group_4/Footwear_Grey_Sliders_footwear_grey_sliders_0003.jpg,footwear_grey_sliders,color:grey;material:rubber;condition:used;size:medium,used grey rubber sliders of medium size,footwear_grey_sliders_0003,
DL_Group_4/Footwear_Grey_Sliders_footwear_grey_sliders_0004.jpg,footwear_grey_sliders,color:grey;material:rubber;condition:used;size:medium,used grey rubber sliders of medium size,footwear_grey_sliders_0004,
DL_Group_4/Footwear_Grey_Sliders_footwear_grey_sliders_0005.jpg,footwear_grey_sliders,color:grey;material:rubber;condition:used;size:medium,used grey rubber sliders of medium size,footwear_grey_sliders_0005,
DL_Group_4/Footwear_NavyBlue_Crocs_footwear_navyblue_crocs_0001.jpg,footwear_navyblue_crocs,color:blue;material:rubber;condition:used;size:medium,used navy blue rubber crocs of medium size,footwear_navyblue_crocs_0001,
DL_Group_4/Footwear_NavyBlue_Crocs_footwear_navyblue_crocs_0002.jpg,footwear_navyblue_crocs,color:blue;material:rubber;condition:used;size:medium,used navy blue rubber crocs of medium size,footwear_navyblue_crocs_0002,
DL_Group_4/Footwear_NavyBlue_Crocs_footwear_navyblue_crocs_0003.jpg,footwear_navyblue_crocs,color:blue;material:rubber;condition:used;size:medium,used navy blue rubber crocs of medium size,footwear_navyblue_crocs_0003,
DL_Group_4/Footwear_NavyBlue_Crocs_footwear_navyblue_crocs_0004.jpg,footwear_navyblue_crocs,color:blue;material:rubber;condition:used;size:medium,used navy blue rubber crocs of medium size,footwear_navyblue_crocs_0004,
DL_Group_4/Footwear_NavyBlue_Crocs_footwear_navyblue_crocs_0005.jpg,footwear_navyblue_crocs,color:blue;material:rubber;condition:used;size:medium,used navy blue rubber crocs of medium size,footwear_navyblue_crocs_0005,
DL_Group_4/Footwear_NavyBlue_Shoes_footwear_navyblue_shoes_0001.jpg,footwear_navyblue_shoes,color:blue;material:synthetic;condition:used;size:medium,used medium navy blue synthetic shoes,footwear_navyblue_shoes_0001,
DL_Group_4/Footwear_NavyBlue_Shoes_footwear_navyblue_shoes_0002.jpg,footwear_navyblue_shoes,color:blue;material:synthetic;condition:used;size:medium,used medium navy blue synthetic shoes,footwear_navyblue_shoes_0002,
DL_Group_4/Footwear_NavyBlue_Shoes_footwear_navyblue_shoes_0003.jpg,footwear_navyblue_shoes,color:blue;material:synthetic;condition:used;size:medium,used medium navy blue synthetic shoes,footwear_navyblue_shoes_0003,
DL_Group_4/Footwear_NavyBlue_Shoes_footwear_navyblue_shoes_0004.jpg,footwear_navyblue_shoes,color:blue;material:synthetic;condition:used;size:medium,used medium navy blue synthetic shoes,footwear_navyblue_shoes_0004,
DL_Group_4/Footwear_NavyBlue_Shoes_footwear_navyblue_shoes_0005.jpg,footwear_navyblue_shoes,color:blue;material:synthetic;condition:used;size:medium,used medium navy blue synthetic shoes,footwear_navyblue_shoes_0005,
DL_Group_4/Footwear_Red_Shoes_footwear_red_shoes_0001.jpg,footwear_red_shoes,color:red;material:synthetic;condition:used;size:medium,a used red synthetic footwear with a medium size,footwear_red_shoes_0001,
DL_Group_4/Footwear_Red_Shoes_footwear_red_shoes_0002.jpg,footwear_red_shoes,color:red;material:synthetic;condition:used;size:medium,a used red synthetic footwear with a medium size,footwear_red_shoes_0002,
DL_Group_4/Footwear_Red_Shoes_footwear_red_shoes_0003.jpg,footwear_red_shoes,color:red;material:synthetic;condition:used;size:medium,a used red synthetic footwear with a medium size,footwear_red_shoes_0003,
DL_Group_4/Footwear_Red_Shoes_footwear_red_shoes_0004.jpg,footwear_red_shoes,color:red;material:synthetic;condition:used;size:medium,a used red synthetic footwear with a medium size,footwear_red_shoes_0004,
DL_Group_4/Footwear_Red_Shoes_footwear_red_shoes_0005.jpg,footwear_red_shoes,color:red;material:synthetic;condition:used;size:medium,a used red synthetic footwear with a medium size,footwear_red_shoes_0005,
DL_Group_4/Footwear_White_Slippers_footwear_white_slippers_0001.jpg,footwear_white_slippers,color:white;material:synthetic;condition:used;size:medium,used white synthetic slippers with a medium size,footwear_white_slippers_0001,
DL_Group_4/Footwear_White_Slippers_footwear_white_slippers_0002.jpg,footwear_white_slippers,color:white;material:synthetic;condition:used;size:medium,used white synthetic slippers with a medium size,footwear_white_slippers_0002,
DL_Group_4/Footwear_White_Slippers_footwear_white_slippers_0003.jpg,footwear_white_slippers,color:white;material:synthetic;condition:used;size:medium,used white synthetic slippers with a medium size,footwear_white_slippers_0003,
DL_Group_4/Footwear_White_Slippers_footwear_white_slippers_0004.jpg,footwear_white_slippers,color:white;material:synthetic;condition:used;size:medium,used white synthetic slippers with a medium size,footwear_white_slippers_0004,
DL_Group_4/Footwear_White_Slippers_footwear_white_slippers_0005.jpg,footwear_white_slippers,color:white;material:synthetic;condition:used;size:medium,used white synthetic slippers with a medium size,footwear_white_slippers_0005,
DL_Group_4/Personal Accesories_Bar_Soap_personal_accesories_bar_soap_0001.jpg,personal_accesories_bar_soap,color:yellow;material:plastic;condition:new;size:small,a new yellow colored soap bar with small size,personal_accesories_bar_soap_0001,
DL_Group_4/Personal Accesories_Bar_Soap_personal_accesories_bar_soap_0002.jpg,personal_accesories_bar_soap,color:yellow;material:plastic;condition:new;size:small,a new yellow colored soap bar with small size,personal_accesories_bar_soap_0002,
DL_Group_4/Personal Accesories_Bar_Soap_personal_accesories_bar_soap_0003.jpg,personal_accesories_bar_soap,color:yellow;material:plastic;condition:new;size:small,a new yellow colored soap bar with small size,personal_accesories_bar_soap_0003,
DL_Group_4/Personal Accesories_Bar_Soap_personal_accesories_bar_soap_0004.jpg,personal_accesories_bar_soap,color:yellow;material:plastic;condition:new;size:small,a new yellow colored soap bar with small size,personal_accesories_bar_soap_0004,
DL_Group_4/Personal Accesories_Bar_Soap_personal_accesories_bar_soap_0005.jpg,personal_accesories_bar_soap,color:yellow;material:plastic;condition:new;size:small,a new yellow colored soap bar with small size,personal_accesories_bar_soap_0005,
DL_Group_4/Personal Accesories_Black_Deodarant_personal_accesories_black_deodarant_0001.jpg,personal_accesories_black_deodarant,color:black;material:plastic;condition:new;size:small,a new small black deodorant with plain pattern,personal_accesories_black_deodarant_0001,
DL_Group_4/Personal Accesories_Black_Deodarant_personal_accesories_black_deodarant_0002.jpg,personal_accesories_black_deodarant,color:black;material:plastic;condition:new;size:small,a new small black deodorant with plain pattern,personal_accesories_black_deodarant_0002,
DL_Group_4/Personal Accesories_Black_Deodarant_personal_accesories_black_deodarant_0003.jpg,personal_accesories_black_deodarant,color:black;material:plastic;condition:new;size:small,a new small black deodorant with plain pattern,personal_accesories_black_deodarant_0003,
DL_Group_4/Personal Accesories_Black_Deodarant_personal_accesories_black_deodarant_0004.jpg,personal_accesories_black_deodarant,color:black;material:plastic;condition:new;size:small,a new small black deodorant with plain pattern,personal_accesories_black_deodarant_0004,
DL_Group_4/Personal Accesories_Black_Deodarant_personal_accesories_black_deodarant_0005.jpg,personal_accesories_black_deodarant,color:black;material:plastic;condition:new;size:small,a new small black deodorant with plain pattern,personal_accesories_black_deodarant_0005,
DL_Group_4/Personal Accesories_Blue_Deodarant_personal_accesories_blue_deodarant_0001.jpg,personal_accesories_blue_deodarant,color:blue;material:plastic;condition:new;size:small,a new small blue deodorant with plain pattern,personal_accesories_blue_deodarant_0001,
DL_Group_4/Personal Accesories_Blue_Deodarant_personal_accesories_blue_deodarant_0002.jpg,personal_accesories_blue_deodarant,color:blue;material:plastic;condition:new;size:small,a new small blue deodorant with plain pattern,personal_accesories_blue_deodarant_0002,
DL_Group_4/Personal Accesories_Blue_Deodarant_personal_accesories_blue_deodarant_0003.jpg,personal_accesories_blue_deodarant,color:blue;material:plastic;condition:new;size:small,a new small blue deodorant with plain pattern,personal_accesories_blue_deodarant_0003,
DL_Group_4/Personal Accesories_Blue_Deodarant_personal_accesories_blue_deodarant_0004.jpg,personal_accesories_blue_deodarant,color:blue;material:plastic;condition:new;size:small,a new small blue deodorant with plain pattern,personal_accesories_blue_deodarant_0004,
DL_Group_4/Personal Accesories_Blue_Deodarant_personal_accesories_blue_deodarant_0005.jpg,personal_accesories_blue_deodarant,color:blue;material:plastic;condition:new;size:small,a new small blue deodorant with plain pattern,personal_accesories_blue_deodarant_0005,
DL_Group_4/Personal Accesories_HairCream_personal_accesories_haircream_0001.jpg,personal_accesories_haircream,color:green;material:plastic;condition:used;size:small,a used small green plastic hair cream,personal_accesories_haircream_0001,
DL_Group_4/Personal Accesories_HairCream_personal_accesories_haircream_0002.jpg,personal_accesories_haircream,color:green;material:plastic;condition:used;size:small,a used small green plastic hair cream,personal_accesories_haircream_0002,
DL_Group_4/Personal Accesories_HairCream_personal_accesories_haircream_0003.jpg,personal_accesories_haircream,color:green;material:plastic;condition:used;size:small,a used small green plastic hair cream,personal_accesories_haircream_0003,
DL_Group_4/Personal Accesories_HairCream_personal_accesories_haircream_0004.jpg,personal_accesories_haircream,color:green;material:plastic;condition:used;size:small,a used small green plastic hair cream,personal_accesories_haircream_0004,
DL_Group_4/Personal Accesories_HairCream_personal_accesories_haircream_0005.jpg,personal_accesories_haircream,color:green;material:plastic;condition:used;size:small,a used small green plastic hair cream,personal_accesories_haircream_0005,
DL_Group_4/Personal Accesories_Hair_Shampoo_personal_accesories_hair_shampoo_0001.jpg,personal_accesories_hair_shampoo,color:maroon;material:plastic;condition:used;size:medium,a used medium maroon plastic hair shampoo bottle,personal_accesories_hair_shampoo_0001,
DL_Group_4/Personal Accesories_Hair_Shampoo_personal_accesories_hair_shampoo_0002.jpg,personal_accesories_hair_shampoo,color:maroon;material:plastic;condition:used;size:medium,a used medium maroon plastic hair shampoo bottle,personal_accesories_hair_shampoo_0002,
DL_Group_4/Personal Accesories_Hair_Shampoo_personal_accesories_hair_shampoo_0003.jpg,personal_accesories_hair_shampoo,color:maroon;material:plastic;condition:used;size:medium,a used medium maroon plastic hair shampoo bottle,personal_accesories_hair_shampoo_0003,
DL_Group_4/Personal Accesories_Hair_Shampoo_personal_accesories_hair_shampoo_0004.jpg,personal_accesories_hair_shampoo,color:maroon;material:plastic;condition:used;size:medium,a used medium maroon plastic hair shampoo bottle,personal_accesories_hair_shampoo_0004,
DL_Group_4/Personal Accesories_Hair_Shampoo_personal_accesories_hair_shampoo_0005.jpg,personal_accesories_hair_shampoo,color:maroon;material:plastic;condition:used;size:medium,a used medium maroon plastic hair shampoo bottle,personal_accesories_hair_shampoo_0005,
DL_Group_4/Personal Accesories_Lip_Balm_personal_accesories_lip_balm_0001.jpg,personal_accesories_lip_balm,color:red;material:plastic;condition:used;size:small,a used small red lip balm of plastic material,personal_accesories_lip_balm_0001,
DL_Group_4/Personal Accesories_Lip_Balm_personal_accesories_lip_balm_0002.jpg,personal_accesories_lip_balm,color:red;material:plastic;condition:used;size:small,a used small red lip balm of plastic material,personal_accesories_lip_balm_0002,
DL_Group_4/Personal Accesories_Lip_Balm_personal_accesories_lip_balm_0003.jpg,personal_accesories_lip_balm,color:red;material:plastic;condition:used;size:small,a used small red lip balm of plastic material,personal_accesories_lip_balm_0003,
DL_Group_4/Personal Accesories_Lip_Balm_personal_accesories_lip_balm_0004.jpg,personal_accesories_lip_balm,color:red;material:plastic;condition:used;size:small,a used small red lip balm of plastic material,personal_accesories_lip_balm_0004,
DL_Group_4/Personal Accesories_Lip_Balm_personal_accesories_lip_balm_0005.jpg,personal_accesories_lip_balm,color:red;material:plastic;condition:used;size:small,a used small red lip balm of plastic material,personal_accesories_lip_balm_0005,
DL_Group_4/Personal Accesories_Moisturizer_personal_accesories_moisturizer_0001.jpg,personal_accesories_moisturizer,color:blue;material:plastic;condition:used;size:medium,a used medium blue plastic moisturizer,personal_accesories_moisturizer_0001,
DL_Group_4/Personal Accesories_Moisturizer_personal_accesories_moisturizer_0002.jpg,personal_accesories_moisturizer,color:blue;material:plastic;condition:used;size:medium,a used medium blue plastic moisturizer,personal_accesories_moisturizer_0002,
DL_Group_4/Personal Accesories_Moisturizer_personal_accesories_moisturizer_0003.jpg,personal_accesories_moisturizer,color:blue;material:plastic;condition:used;size:medium,a used medium blue plastic moisturizer,personal_accesories_moisturizer_0003,
DL_Group_4/Personal Accesories_Moisturizer_personal_accesories_moisturizer_0004.jpg,personal_accesories_moisturizer,color:blue;material:plastic;condition:used;size:medium,a used medium blue plastic moisturizer,personal_accesories_moisturizer_0004,
DL_Group_4/Personal Accesories_Moisturizer_personal_accesories_moisturizer_0005.jpg,personal_accesories_moisturizer,color:blue;material:plastic;condition:used;size:medium,a used medium blue plastic moisturizer,personal_accesories_moisturizer_0005,
DL_Group_4/Personal Accesories_Nivea_Facewash_personal_accesories_nivea_facewash_0001.jpg,personal_accesories_nivea_facewash,color:blue;material:plastic;condition:used;size:small,a used small blue nivea facewash with plastic material,personal_accesories_nivea_facewash_0001,
DL_Group_4/Personal Accesories_Nivea_Facewash_personal_accesories_nivea_facewash_0002.jpg,personal_accesories_nivea_facewash,color:blue;material:plastic;condition:used;size:small,a used small blue nivea facewash with plastic material,personal_accesories_nivea_facewash_0002,
DL_Group_4/Personal Accesories_Nivea_Facewash_personal_accesories_nivea_facewash_0003.jpg,personal_accesories_nivea_facewash,color:blue;material:plastic;condition:used;size:small,a used small blue nivea facewash with plastic material,personal_accesories_nivea_facewash_0003,
DL_Group_4/Personal Accesories_Nivea_Facewash_personal_accesories_nivea_facewash_0004.jpg,personal_accesories_nivea_facewash,color:blue;material:plastic;condition:used;size:small,a used small blue nivea facewash with plastic material,personal_accesories_nivea_facewash_0004,
DL_Group_4/Personal Accesories_Nivea_Facewash_personal_accesories_nivea_facewash_0005.jpg,personal_accesories_nivea_facewash,color:blue;material:plastic;condition:used;size:small,a used small blue nivea facewash with plastic material,personal_accesories_nivea_facewash_0005,
DL_Group_4/Personal Accesories_Shampoo_personal_accesories_shampoo_0001.jpg,personal_accesories_shampoo,color:white;material:plastic;condition:used;size:small,a used small white plastic shampoo bottle,personal_accesories_shampoo_0001,
DL_Group_4/Personal Accesories_Shampoo_personal_accesories_shampoo_0002.jpg,personal_accesories_shampoo,color:white;material:plastic;condition:used;size:small,a used small white plastic shampoo bottle,personal_accesories_shampoo_0002,
DL_Group_4/Personal Accesories_Shampoo_personal_accesories_shampoo_0003.jpg,personal_accesories_shampoo,color:white;material:plastic;condition:used;size:small,a used small white plastic shampoo bottle,personal_accesories_shampoo_0003,
DL_Group_4/Personal Accesories_Shampoo_personal_accesories_shampoo_0004.jpg,personal_accesories_shampoo,color:white;material:plastic;condition:used;size:small,a used small white plastic shampoo bottle,personal_accesories_shampoo_0004,
DL_Group_4/Personal Accesories_Shampoo_personal_accesories_shampoo_0005.jpg,personal_accesories_shampoo,color:white;material:plastic;condition:used;size:small,a used small white plastic shampoo bottle,personal_accesories_shampoo_0005,
DL_Group_4/Personal Accesories_Sunscreen_personal_accesories_sunscreen_0001.jpg,personal_accesories_sunscreen,color:white;material:plastic;condition:used;size:small,a used white sunscreen with closed lid,personal_accesories_sunscreen_0001,
DL_Group_4/Personal Accesories_Sunscreen_personal_accesories_sunscreen_0002.jpg,personal_accesories_sunscreen,color:white;material:plastic;condition:used;size:small,a used white sunscreen with closed lid,personal_accesories_sunscreen_0002,
DL_Group_4/Personal Accesories_Sunscreen_personal_accesories_sunscreen_0003.jpg,personal_accesories_sunscreen,color:white;material:plastic;condition:used;size:small,a used white sunscreen with closed lid,personal_accesories_sunscreen_0003,
DL_Group_4/Personal Accesories_Sunscreen_personal_accesories_sunscreen_0004.jpg,personal_accesories_sunscreen,color:white;material:plastic;condition:used;size:small,a used white sunscreen with closed lid,personal_accesories_sunscreen_0004,
DL_Group_4/Personal Accesories_Sunscreen_personal_accesories_sunscreen_0005.jpg,personal_accesories_sunscreen,color:white;material:plastic;condition:used;size:small,a used white sunscreen with closed lid,personal_accesories_sunscreen_0005,
DL_Group_4/Personal Accesories_Toothbrush_personal_accesories_toothbrush_0001.jpg,personal_accesories_toothbrush,color:orange;material:plastic;condition:used;size:small,a used small orange plastic toothbrush,personal_accesories_toothbrush_0001,
DL_Group_4/Personal Accesories_Toothbrush_personal_accesories_toothbrush_0002.jpg,personal_accesories_toothbrush,color:orange;material:plastic;condition:used;size:small,a used small orange plastic toothbrush,personal_accesories_toothbrush_0002,
DL_Group_4/Personal Accesories_Toothbrush_personal_accesories_toothbrush_0003.jpg,personal_accesories_toothbrush,color:orange;material:plastic;condition:used;size:small,a used small orange plastic toothbrush,personal_accesories_toothbrush_0003,
DL_Group_4/Personal Accesories_Toothbrush_personal_accesories_toothbrush_0004.jpg,personal_accesories_toothbrush,color:orange;material:plastic;condition:used;size:small,a used small orange plastic toothbrush,personal_accesories_toothbrush_0004,
DL_Group_4/Personal Accesories_Toothbrush_personal_accesories_toothbrush_0005.jpg,personal_accesories_toothbrush,color:orange;material:plastic;condition:used;size:small,a used small orange plastic toothbrush,personal_accesories_toothbrush_0005,
DL_Group_4/Personal Accesories_Toothpaste_personal_accesories_toothpaste_0001.jpg,personal_accesories_toothpaste,color:red;material:plastic;condition:used;size:small,a used red colored toothpaste with small size,personal_accesories_toothpaste_0001,
DL_Group_4/Personal Accesories_Toothpaste_personal_accesories_toothpaste_0002.jpg,personal_accesories_toothpaste,color:red;material:plastic;condition:used;size:small,a used red colored toothpaste with small size,personal_accesories_toothpaste_0002,
DL_Group_4/Personal Accesories_Toothpaste_personal_accesories_toothpaste_0003.jpg,personal_accesories_toothpaste,color:red;material:plastic;condition:used;size:small,a used red colored toothpaste with small size,personal_accesories_toothpaste_0003,
DL_Group_4/Personal Accesories_Toothpaste_personal_accesories_toothpaste_0004.jpg,personal_accesories_toothpaste,color:red;material:plastic;condition:used;size:small,a used red colored toothpaste with small size,personal_accesories_toothpaste_0004,
DL_Group_4/Personal Accesories_Toothpaste_personal_accesories_toothpaste_0005.jpg,personal_accesories_toothpaste,color:red;material:plastic;condition:used;size:small,a used red colored toothpaste with small size,personal_accesories_toothpaste_0005,
DL_Group_4/Sports_Chess Board_sports_chess_board_0001.JPG,sports_chess_board,color:brown;material:wood;condition:used;size:medium,a used medium brown wooden chess board,sports_chess_board_0001,
DL_Group_4/Sports_Chess Board_sports_chess_board_0002.JPG,sports_chess_board,color:brown;material:wood;condition:used;size:medium,a used medium brown wooden chess board,sports_chess_board_0002,
DL_Group_4/Sports_Chess Board_sports_chess_board_0003.JPG,sports_chess_board,color:brown;material:wood;condition:used;size:medium,a used medium brown wooden chess board,sports_chess_board_0003,
DL_Group_4/Sports_Chess Board_sports_chess_board_0004.JPG,sports_chess_board,color:brown;material:wood;condition:used;size:medium,a used medium brown wooden chess board,sports_chess_board_0004,
DL_Group_4/Sports_Chess Board_sports_chess_board_0005.JPG,sports_chess_board,color:brown;material:wood;condition:used;size:medium,a used medium brown wooden chess board,sports_chess_board_0005,
DL_Group_4/Sports_cricket ball_sports_cricket_ball_0001.jpg,sports_cricket_ball,color:red;material:leather;condition:used;size:small,a used red leather cricket ball of small size,sports_cricket_ball_0001,
DL_Group_4/Sports_cricket ball_sports_cricket_ball_0002.jpg,sports_cricket_ball,color:red;material:leather;condition:used;size:small,a used red leather cricket ball of small size,sports_cricket_ball_0002,
DL_Group_4/Sports_cricket ball_sports_cricket_ball_0003.jpg,sports_cricket_ball,color:red;material:leather;condition:used;size:small,a used red leather cricket ball of small size,sports_cricket_ball_0003,
DL_Group_4/Sports_cricket ball_sports_cricket_ball_0004.jpg,sports_cricket_ball,color:red;material:leather;condition:used;size:small,a used red leather cricket ball of small size,sports_cricket_ball_0004,
DL_Group_4/Sports_cricket ball_sports_cricket_ball_0005.jpg,sports_cricket_ball,color:red;material:leather;condition:used;size:small,a used red leather cricket ball of small size,sports_cricket_ball_0005,
DL_Group_4/Sports_Cricket Bat_sports_cricket_bat_0001.JPG,sports_cricket_bat,color:brown;material:wood;condition:used;size:large,a used large brown wooden cricket bat,sports_cricket_bat_0001,
DL_Group_4/Sports_Cricket Bat_sports_cricket_bat_0002.JPG,sports_cricket_bat,color:brown;material:wood;condition:used;size:large,a used large brown wooden cricket bat,sports_cricket_bat_0002,
DL_Group_4/Sports_Cricket Bat_sports_cricket_bat_0003.JPG,sports_cricket_bat,color:brown;material:wood;condition:used;size:large,a used large brown wooden cricket bat,sports_cricket_bat_0003,
DL_Group_4/Sports_Cricket Bat_sports_cricket_bat_0004.JPG,sports_cricket_bat,color:brown;material:wood;condition:used;size:large,a used large brown wooden cricket bat,sports_cricket_bat_0004,
DL_Group_4/Sports_Cricket Bat_sports_cricket_bat_0005.JPG,sports_cricket_bat,color:brown;material:wood;condition:used;size:large,a used large brown wooden cricket bat,sports_cricket_bat_0005,
DL_Group_4/Sports_gloves_sports_gloves_0001.jpg,sports_gloves,color:white;material:synthetic;condition:used;size:small,a used white synthetic small sports gloves,sports_gloves_0001,
DL_Group_4/Sports_gloves_sports_gloves_0002.jpg,sports_gloves,color:white;material:synthetic;condition:used;size:small,a used white synthetic small sports gloves,sports_gloves_0002,
DL_Group_4/Sports_gloves_sports_gloves_0003.jpg,sports_gloves,color:white;material:synthetic;condition:used;size:small,a used white synthetic small sports gloves,sports_gloves_0003,
DL_Group_4/Sports_gloves_sports_gloves_0004.jpg,sports_gloves,color:white;material:synthetic;condition:used;size:small,a used white synthetic small sports gloves,sports_gloves_0004,
DL_Group_4/Sports_gloves_sports_gloves_0005.jpg,sports_gloves,color:white;material:synthetic;condition:used;size:small,a used white synthetic small sports gloves,sports_gloves_0005,
DL_Group_4/Sports_Handball_sports_handball_0001.JPG,sports_handball,color:white;material:rubber;condition:used;size:small,a used small white rubber handball,sports_handball_0001,
DL_Group_4/Sports_Handball_sports_handball_0002.JPG,sports_handball,color:white;material:rubber;condition:used;size:small,a used small white rubber handball,sports_handball_0002,
DL_Group_4/Sports_Handball_sports_handball_0003.JPG,sports_handball,color:white;material:rubber;condition:used;size:small,a used small white rubber handball,sports_handball_0003,
DL_Group_4/Sports_Handball_sports_handball_0004.JPG,sports_handball,color:white;material:rubber;condition:used;size:small,a used small white rubber handball,sports_handball_0004,
DL_Group_4/Sports_Handball_sports_handball_0005.JPG,sports_handball,color:white;material:rubber;condition:used;size:small,a used small white rubber handball,sports_handball_0005,
DL_Group_4/Sports_helmet_sports_helmet_0001.jpg,sports_helmet,color:blue;material:metal;condition:new;size:medium,a new blue metal sports helmet of medium size,sports_helmet_0001,
DL_Group_4/Sports_helmet_sports_helmet_0002.jpg,sports_helmet,color:blue;material:metal;condition:new;size:medium,a new blue metal sports helmet of medium size,sports_helmet_0002,
DL_Group_4/Sports_helmet_sports_helmet_0003.jpg,sports_helmet,color:blue;material:metal;condition:new;size:medium,a new blue metal sports helmet of medium size,sports_helmet_0003,
DL_Group_4/Sports_helmet_sports_helmet_0004.jpg,sports_helmet,color:blue;material:metal;condition:new;size:medium,a new blue metal sports helmet of medium size,sports_helmet_0004,
DL_Group_4/Sports_helmet_sports_helmet_0005.jpg,sports_helmet,color:blue;material:metal;condition:new;size:medium,a new blue metal sports helmet of medium size,sports_helmet_0005,
DL_Group_4/Sports_resistance band_sports_resistance_band_0001.jpg,sports_resistance_band,color:red;material:rubber;condition:new;size:medium,a new red rubber resistance band of medium size,sports_resistance_band_0001,
DL_Group_4/Sports_resistance band_sports_resistance_band_0002.jpg,sports_resistance_band,color:red;material:rubber;condition:new;size:medium,a new red rubber resistance band of medium size,sports_resistance_band_0002,
DL_Group_4/Sports_resistance band_sports_resistance_band_0003.jpg,sports_resistance_band,color:red;material:rubber;condition:new;size:medium,a new red rubber resistance band of medium size,sports_resistance_band_0003,
DL_Group_4/Sports_resistance band_sports_resistance_band_0004.jpg,sports_resistance_band,color:red;material:rubber;condition:new;size:medium,a new red rubber resistance band of medium size,sports_resistance_band_0004,
DL_Group_4/Sports_resistance band_sports_resistance_band_0005.jpg,sports_resistance_band,color:red;material:rubber;condition:new;size:medium,a new red rubber resistance band of medium size,sports_resistance_band_0005,
DL_Group_4/Sports_Shuttlecock_sports_shuttlecock_0001.JPG,sports_shuttlecock,color:green;material:plastic;condition:new;size:small,a new green colored small plastic shuttlecock,sports_shuttlecock_0001,
DL_Group_4/Sports_Shuttlecock_sports_shuttlecock_0002.JPG,sports_shuttlecock,color:green;material:plastic;condition:new;size:small,a new green colored small plastic shuttlecock,sports_shuttlecock_0002,
DL_Group_4/Sports_Shuttlecock_sports_shuttlecock_0003.JPG,sports_shuttlecock,color:green;material:plastic;condition:new;size:small,a new green colored small plastic shuttlecock,sports_shuttlecock_0003,
DL_Group_4/Sports_Shuttlecock_sports_shuttlecock_0004.JPG,sports_shuttlecock,color:green;material:plastic;condition:new;size:small,a new green colored small plastic shuttlecock,sports_shuttlecock_0004,
DL_Group_4/Sports_Shuttlecock_sports_shuttlecock_0005.JPG,sports_shuttlecock,color:green;material:plastic;condition:new;size:small,a new green colored small plastic shuttlecock,sports_shuttlecock_0005,
DL_Group_4/Sports_table tennis_sports_table_tennis_0001.jpg,sports_table_tennis,color:red;material:rubber;condition:used;size:small,a used small red table tennis ball,sports_table_tennis_0001,
DL_Group_4/Sports_table tennis_sports_table_tennis_0002.jpg,sports_table_tennis,color:red;material:rubber;condition:used;size:small,a used small red table tennis ball,sports_table_tennis_0002,
DL_Group_4/Sports_table tennis_sports_table_tennis_0003.jpg,sports_table_tennis,color:red;material:rubber;condition:used;size:small,a used small red table tennis ball,sports_table_tennis_0003,
DL_Group_4/Sports_table tennis_sports_table_tennis_0004.jpg,sports_table_tennis,color:red;material:rubber;condition:used;size:small,a used small red table tennis ball,sports_table_tennis_0004,
DL_Group_4/Sports_table tennis_sports_table_tennis_0005.jpg,sports_table_tennis,color:red;material:rubber;condition:used;size:small,a used small red table tennis ball,sports_table_tennis_0005,
DL_Group_4/Sports_table tennis ball_sports_table_tennis_ball_0001.jpg,sports_table_tennis_ball,color:white;material:plastic;condition:new;size:small,a new white plastic sports table tennis ball,sports_table_tennis_ball_0001,
DL_Group_4/Sports_table tennis ball_sports_table_tennis_ball_0002.jpg,sports_table_tennis_ball,color:white;material:plastic;condition:new;size:small,a new white plastic sports table tennis ball,sports_table_tennis_ball_0002,
DL_Group_4/Sports_table tennis ball_sports_table_tennis_ball_0003.jpg,sports_table_tennis_ball,color:white;material:plastic;condition:new;size:small,a new white plastic sports table tennis ball,sports_table_tennis_ball_0003,
DL_Group_4/Sports_table tennis ball_sports_table_tennis_ball_0004.jpg,sports_table_tennis_ball,color:white;material:plastic;condition:new;size:small,a new white plastic sports table tennis ball,sports_table_tennis_ball_0004,
DL_Group_4/Sports_table tennis ball_sports_table_tennis_ball_0005.jpg,sports_table_tennis_ball,color:white;material:plastic;condition:new;size:small,a new white plastic sports table tennis ball,sports_table_tennis_ball_0005,
DL_Group_4/Sports_Tennis Ball_sports_tennis_ball_0001.JPG,sports_tennis_ball,color:green;material:rubber;condition:new;size:small,a new green rubber sports tennis ball in small size,sports_tennis_ball_0001,
DL_Group_4/Sports_Tennis Ball_sports_tennis_ball_0002.JPG,sports_tennis_ball,color:green;material:rubber;condition:new;size:small,a new green rubber sports tennis ball in small size,sports_tennis_ball_0002,
DL_Group_4/Sports_Tennis Ball_sports_tennis_ball_0003.JPG,sports_tennis_ball,color:green;material:rubber;condition:new;size:small,a new green rubber sports tennis ball in small size,sports_tennis_ball_0003,
DL_Group_4/Sports_Tennis Ball_sports_tennis_ball_0004.JPG,sports_tennis_ball,color:green;material:rubber;condition:new;size:small,a new green rubber sports tennis ball in small size,sports_tennis_ball_0004,
